,conflict_id,location,side_a,side_a_id,side_a_2nd,side_b,side_b_id,side_b_2nd,incompatibility,territory_name,year,intensity_level,cumulative_intensity,type_of_conflict,start_date,start_prec,start_date2,start_prec2,ep_end,ep_end_date,ep_end_prec,gwno_a,gwno_a_2nd,gwno_b,gwno_b_2nd,gwno_loc,region,version
1217,308,Philippines,Government of Philippines,154,,ASG,277,,1: Territory,Mindanao,2010,1: Minor Conflict,1,3: Internal (between government and internal opposition),1970-08-20,1,1993-02-09,1,0,,,840,,,,840,3,18.1
1218,308,Philippines,Government of Philippines,154,,"ASG, MILF","277, 276",,1: Territory,Mindanao,2011,1: Minor Conflict,1,3: Internal (between government and internal opposition),1970-08-20,1,1993-02-09,1,0,,,840,,,,840,3,18.1
1219,308,Philippines,Government of Philippines,154,,"ASG, BIFM","277, 1146",,1: Territory,Mindanao,2012,1: Minor Conflict,1,3: Internal (between government and internal opposition),1970-08-20,1,1993-02-09,1,0,,,840,,,,840,3,18.1
1220,308,Philippines,Government of Philippines,154,,"ASG, BIFM, MNLF - NM","277, 1146, 278",,1: Territory,Mindanao,2013,1: Minor Conflict,1,3: Internal (between government and internal opposition),1970-08-20,1,1993-02-09,1,0,,,840,,,,840,3,18.1
1221,308,Philippines,Government of Philippines,154,,"ASG, BIFM","277, 1146",,1: Territory,Mindanao,2014,1: Minor Conflict,1,3: Internal (between government and internal opposition),1970-08-20,1,1993-02-09,1,0,,,840,,,,840,3,18.1
1222,308,Philippines,Government of Philippines,154,,"ASG, BIFM, MILF","277, 1146, 276",,1: Territory,Mindanao,2015,1: Minor Conflict,1,3: Internal (between government and internal opposition),1970-08-20,1,1993-02-09,1,0,,,840,,,,840,3,18.1
1223,308,Philippines,Government of Philippines,154,,"al-Harakat al-Islamiyah, ASG, BIFM, Maute group","6998, 277, 1146, 6578",,1: Territory,Mindanao,2016,1: Minor Conflict,1,3: Internal (between government and internal opposition),1970-08-20,1,1993-02-09,1,0,,,840,,,,840,3,18.1
1224,308,Philippines,Government of Philippines,154,Government of Malaysia,ASG,277,,1: Territory,Mindanao,2017,1: Minor Conflict,1,4: Internationalized internal conflict (internal conflict with external support),1970-08-20,1,1993-02-09,1,1,2017-12-04,1.0,840,820,,,840,3,18.1
1225,309,Sudan,Government of Sudan,112,,Sudanese Communist Party,464,,2: Government,,1971,1: Minor Conflict,0,3: Internal (between government and internal opposition),1971-07-22,1,1971-07-22,1,1,1971-07-22,1.0,625,,,,625,4,18.1
1226,309,Sudan,Government of Sudan,112,,National Front,465,,2: Government,,1976,1: Minor Conflict,0,3: Internal (between government and internal opposition),1971-07-22,1,1976-07-02,1,1,1976-07-02,1.0,625,,,,625,4,18.1
1227,309,Sudan,Government of Sudan,112,,SPLM/A,466,,2: Government,,1983,2: War,1,3: Internal (between government and internal opposition),1971-07-22,1,1983-05-17,1,0,,,625,,,,625,4,18.1
1228,309,Sudan,Government of Sudan,112,,SPLM/A,466,,2: Government,,1984,2: War,1,3: Internal (between government and internal opposition),1971-07-22,1,1983-05-17,1,0,,,625,,,,625,4,18.1
1229,309,Sudan,Government of Sudan,112,,SPLM/A,466,,2: Government,,1985,2: War,1,3: Internal (between government and internal opposition),1971-07-22,1,1983-05-17,1,0,,,625,,,,625,4,18.1
1230,309,Sudan,Government of Sudan,112,,SPLM/A,466,,2: Government,,1986,2: War,1,3: Internal (between government and internal opposition),1971-07-22,1,1983-05-17,1,0,,,625,,,,625,4,18.1
1231,309,Sudan,Government of Sudan,112,,SPLM/A,466,,2: Government,,1987,2: War,1,3: Internal (between government and internal opposition),1971-07-22,1,1983-05-17,1,0,,,625,,,,625,4,18.1
1232,309,Sudan,Government of Sudan,112,,SPLM/A,466,,2: Government,,1988,2: War,1,3: Internal (between government and internal opposition),1971-07-22,1,1983-05-17,1,0,,,625,,,,625,4,18.1
1233,309,Sudan,Government of Sudan,112,,SPLM/A,466,,2: Government,,1989,2: War,1,3: Internal (between government and internal opposition),1971-07-22,1,1983-05-17,1,0,,,625,,,,625,4,18.1
1234,309,Sudan,Government of Sudan,112,,SPLM/A,466,,2: Government,,1990,2: War,1,3: Internal (between government and internal opposition),1971-07-22,1,1983-05-17,1,0,,,625,,,,625,4,18.1
1235,309,Sudan,Government of Sudan,112,,SPLM/A,466,,2: Government,,1991,2: War,1,3: Internal (between government and internal opposition),1971-07-22,1,1983-05-17,1,0,,,625,,,,625,4,18.1
1236,309,Sudan,Government of Sudan,112,,SPLM/A,466,,2: Government,,1992,2: War,1,3: Internal (between government and internal opposition),1971-07-22,1,1983-05-17,1,0,,,625,,,,625,4,18.1
1237,309,Sudan,Government of Sudan,112,,SPLM/A,466,,2: Government,,1993,1: Minor Conflict,1,3: Internal (between government and internal opposition),1971-07-22,1,1983-05-17,1,0,,,625,,,,625,4,18.1
1238,309,Sudan,Government of Sudan,112,,SPLM/A,466,,2: Government,,1994,1: Minor Conflict,1,3: Internal (between government and internal opposition),1971-07-22,1,1983-05-17,1,0,,,625,,,,625,4,18.1
1239,309,Sudan,Government of Sudan,112,,SPLM/A,466,,2: Government,,1995,2: War,1,3: Internal (between government and internal opposition),1971-07-22,1,1983-05-17,1,0,,,625,,,,625,4,18.1
1240,309,Sudan,Government of Sudan,112,,"NDA, SPLM/A","467, 466",,2: Government,,1996,2: War,1,3: Internal (between government and internal opposition),1971-07-22,1,1983-05-17,1,0,,,625,,,,625,4,18.1
1241,309,Sudan,Government of Sudan,112,,"NDA, SPLM/A","467, 466",,2: Government,,1997,2: War,1,3: Internal (between government and internal opposition),1971-07-22,1,1983-05-17,1,0,,,625,,,,625,4,18.1
1242,309,Sudan,Government of Sudan,112,,"NDA, SPLM/A","467, 466",,2: Government,,1998,2: War,1,3: Internal (between government and internal opposition),1971-07-22,1,1983-05-17,1,0,,,625,,,,625,4,18.1
1243,309,Sudan,Government of Sudan,112,,"NDA, SPLM/A","467, 466",,2: Government,,1999,2: War,1,3: Internal (between government and internal opposition),1971-07-22,1,1983-05-17,1,0,,,625,,,,625,4,18.1
1244,309,Sudan,Government of Sudan,112,,"NDA, SPLM/A","467, 466",,2: Government,,2000,2: War,1,3: Internal (between government and internal opposition),1971-07-22,1,1983-05-17,1,0,,,625,,,,625,4,18.1
1245,309,Sudan,Government of Sudan,112,,"NDA, SPLM/A","467, 466",,2: Government,,2001,2: War,1,3: Internal (between government and internal opposition),1971-07-22,1,1983-05-17,1,0,,,625,,,,625,4,18.1
1246,309,Sudan,Government of Sudan,112,,SPLM/A,466,,2: Government,,2002,2: War,1,3: Internal (between government and internal opposition),1971-07-22,1,1983-05-17,1,0,,,625,,,,625,4,18.1
1247,309,Sudan,Government of Sudan,112,Government of Chad,"JEM, SLM/A, SPLM/A","468, 469, 466",,2: Government,,2003,2: War,1,4: Internationalized internal conflict (internal conflict with external support),1971-07-22,1,1983-05-17,1,0,,,625,483,,,625,4,18.1
1248,309,Sudan,Government of Sudan,112,,"JEM, SLM/A, SPLM/A","468, 469, 466",,2: Government,,2004,2: War,1,3: Internal (between government and internal opposition),1971-07-22,1,1983-05-17,1,0,,,625,,,,625,4,18.1
1249,309,Sudan,Government of Sudan,112,,SLM/A,469,,2: Government,,2005,1: Minor Conflict,1,3: Internal (between government and internal opposition),1971-07-22,1,1983-05-17,1,0,,,625,,,,625,4,18.1
1250,309,Sudan,Government of Sudan,112,,"NRF, SLM/A, SLM/A - MM","470, 469, 471",,2: Government,,2006,2: War,1,3: Internal (between government and internal opposition),1971-07-22,1,1983-05-17,1,0,,,625,,,,625,4,18.1
1251,309,Sudan,Government of Sudan,112,,"JEM, SLM/A-Unity","468, 472",,2: Government,,2007,1: Minor Conflict,1,3: Internal (between government and internal opposition),1971-07-22,1,1983-05-17,1,0,,,625,,,,625,4,18.1
1252,309,Sudan,Government of Sudan,112,,"JEM, SLM/A, SLM/A-Unity","468, 469, 472",,2: Government,,2008,1: Minor Conflict,1,3: Internal (between government and internal opposition),1971-07-22,1,1983-05-17,1,0,,,625,,,,625,4,18.1
1253,309,Sudan,Government of Sudan,112,,"JEM, SLM/A","468, 469",,2: Government,,2009,1: Minor Conflict,1,3: Internal (between government and internal opposition),1971-07-22,1,1983-05-17,1,0,,,625,,,,625,4,18.1
1254,309,Sudan,Government of Sudan,112,,"JEM, SLM/A, SSDM/A","468, 469, 1108",,2: Government,,2010,2: War,1,3: Internal (between government and internal opposition),1971-07-22,1,1983-05-17,1,0,,,625,,,,625,4,18.1
1255,309,Sudan,Government of Sudan,112,,"JEM, SLM/A, SPLM/A-North, SRF, SSDM/A, SSLM/A","468, 469, 1123, 1162, 1108, 1124",,2: Government,,2011,2: War,1,3: Internal (between government and internal opposition),1971-07-22,1,1983-05-17,1,0,,,625,,,,625,4,18.1
1256,309,Sudan,Government of Sudan,112,,SRF,1162,,2: Government,,2012,2: War,1,3: Internal (between government and internal opposition),1971-07-22,1,1983-05-17,1,0,,,625,,,,625,4,18.1
1257,309,Sudan,Government of Sudan,112,,SRF,1162,,2: Government,,2013,1: Minor Conflict,1,3: Internal (between government and internal opposition),1971-07-22,1,1983-05-17,1,0,,,625,,,,625,4,18.1
1258,309,Sudan,Government of Sudan,112,,"Darfur Joint Resistance Forces, SARC, SRF","5866, 5849, 1162",,2: Government,,2014,1: Minor Conflict,1,3: Internal (between government and internal opposition),1971-07-22,1,1983-05-17,1,0,,,625,,,,625,4,18.1
1259,309,Sudan,Government of Sudan,112,,"Darfur Joint Resistance Forces, SRF","5866, 1162",,2: Government,,2015,2: War,1,3: Internal (between government and internal opposition),1971-07-22,1,1983-05-17,1,0,,,625,,,,625,4,18.1
1260,309,Sudan,Government of Sudan,112,,SRF,1162,,2: Government,,2016,2: War,1,3: Internal (between government and internal opposition),1971-07-22,1,1983-05-17,1,0,,,625,,,,625,4,18.1
1261,309,Sudan,Government of Sudan,112,,"SARC, SRF","5849, 1162",,2: Government,,2017,1: Minor Conflict,1,3: Internal (between government and internal opposition),1971-07-22,1,1983-05-17,1,1,2017-11-26,1.0,625,,,,625,4,18.1
1262,310,Madagascar (Malagasy),Government of Madagascar,106,,Monima ,473,,2: Government,,1971,1: Minor Conflict,0,3: Internal (between government and internal opposition),1971-04-30,3,1971-04-30,3,1,1971-04-30,3.0,580,,,,580,4,18.1
1263,311,Morocco,Government of Morocco,108,,Military faction (forces of Mohamed Madbouh),474,,2: Government,,1971,1: Minor Conflict,0,3: Internal (between government and internal opposition),1971-07-10,1,1971-07-10,1,1,1971-07-11,1.0,600,,,,600,4,18.1
1264,312,Pakistan,Government of Pakistan,142,,Mukti Bahini,280,,1: Territory,East Pakistan,1971,2: War,1,3: Internal (between government and internal opposition),1971-03-26,1,1971-03-26,1,1,1971-12-16,1.0,770,,,,770,3,18.1
1265,313,Sri Lanka,Government of Sri Lanka,145,,JVP,281,,2: Government,,1971,2: War,1,3: Internal (between government and internal opposition),1971-04-05,1,1971-04-30,2,1,1971-06-09,1.0,780,,,,780,3,18.1
1266,313,Sri Lanka,Government of Sri Lanka,145,,JVP,281,,2: Government,,1989,1: Minor Conflict,1,3: Internal (between government and internal opposition),1971-04-05,1,1989-02-13,1,0,,,780,,,,780,3,18.1
1267,313,Sri Lanka,Government of Sri Lanka,145,,JVP,281,,2: Government,,1990,1: Minor Conflict,1,3: Internal (between government and internal opposition),1971-04-05,1,1989-02-13,1,1,1990-02-23,1.0,780,,,,780,3,18.1
1268,314,Uganda,Government of Uganda,90,,Military faction (forces of Idi Amin),475,,2: Government,,1971,1: Minor Conflict,0,3: Internal (between government and internal opposition),1971-01-25,1,1971-01-29,2,0,,,500,,,,500,4,18.1
1269,314,Uganda,Government of Uganda,90,,Kikosi Maalum,476,,2: Government,,1972,1: Minor Conflict,0,3: Internal (between government and internal opposition),1971-01-25,1,1971-01-29,2,1,1972-09-20,1.0,500,,,,500,4,18.1
1270,314,Uganda,Government of Uganda,90,,Military faction (forces of Charles Arube),477,,2: Government,,1974,1: Minor Conflict,0,3: Internal (between government and internal opposition),1971-01-25,1,1974-03-23,1,1,1974-03-23,1.0,500,,,,500,4,18.1
1271,314,Uganda,Government of Uganda,90,Government of Libya,"Fronasa, Kikosi Maalum, UNLF","478, 476, 479",Government of Tanzania,2: Government,,1979,1: Minor Conflict,1,4: Internationalized internal conflict (internal conflict with external support),1971-01-25,1,1979-01-22,2,0,,,500,620,,510,500,4,18.1
1272,314,Uganda,Government of Uganda,90,Government of Tanzania,FUNA,480,,2: Government,,1980,1: Minor Conflict,1,4: Internationalized internal conflict (internal conflict with external support),1971-01-25,1,1979-01-22,2,0,,,500,510,,,500,4,18.1
1273,314,Uganda,Government of Uganda,90,Government of Tanzania,"FUNA, NRA, UNRF","480, 481, 482",,2: Government,,1981,2: War,1,4: Internationalized internal conflict (internal conflict with external support),1971-01-25,1,1979-01-22,2,0,,,500,510,,,500,4,18.1
1274,314,Uganda,Government of Uganda,90,,"NRA, UFM, UNRF","481, 485, 482",,2: Government,,1982,2: War,1,3: Internal (between government and internal opposition),1971-01-25,1,1979-01-22,2,0,,,500,,,,500,4,18.1
1275,314,Uganda,Government of Uganda,90,,"NRA, UNRF","481, 482",,2: Government,,1983,2: War,1,3: Internal (between government and internal opposition),1971-01-25,1,1979-01-22,2,0,,,500,,,,500,4,18.1
1276,314,Uganda,Government of Uganda,90,,NRA,481,,2: Government,,1984,2: War,1,3: Internal (between government and internal opposition),1971-01-25,1,1979-01-22,2,0,,,500,,,,500,4,18.1
1277,314,Uganda,Government of Uganda,90,,NRA,481,,2: Government,,1985,2: War,1,3: Internal (between government and internal opposition),1971-01-25,1,1979-01-22,2,0,,,500,,,,500,4,18.1
1278,314,Uganda,Government of Uganda,90,,"HSM, NRA, UPDA","483, 481, 484",,2: Government,,1986,2: War,1,3: Internal (between government and internal opposition),1971-01-25,1,1979-01-22,2,0,,,500,,,,500,4,18.1
1279,314,Uganda,Government of Uganda,90,,"HSM, UPA, UPDA","483, 486, 484",,2: Government,,1987,2: War,1,3: Internal (between government and internal opposition),1971-01-25,1,1979-01-22,2,0,,,500,,,,500,4,18.1
1280,314,Uganda,Government of Uganda,90,,"Lord's Army, LRA, UPA","487, 488, 486",,2: Government,,1988,2: War,1,3: Internal (between government and internal opposition),1971-01-25,1,1979-01-22,2,0,,,500,,,,500,4,18.1
1281,314,Uganda,Government of Uganda,90,,"LRA, UPA","488, 486",,2: Government,,1989,2: War,1,3: Internal (between government and internal opposition),1971-01-25,1,1979-01-22,2,0,,,500,,,,500,4,18.1
1282,314,Uganda,Government of Uganda,90,,"LRA, UPA","488, 486",,2: Government,,1990,1: Minor Conflict,1,3: Internal (between government and internal opposition),1971-01-25,1,1979-01-22,2,0,,,500,,,,500,4,18.1
1283,314,Uganda,Government of Uganda,90,,"LRA, UPA","488, 486",,2: Government,,1991,1: Minor Conflict,1,3: Internal (between government and internal opposition),1971-01-25,1,1979-01-22,2,0,,,500,,,,500,4,18.1
1284,314,Uganda,Government of Uganda,90,,UPA,486,,2: Government,,1992,1: Minor Conflict,1,3: Internal (between government and internal opposition),1971-01-25,1,1979-01-22,2,1,1992-08-09,1.0,500,,,,500,4,18.1
1285,314,Uganda,Government of Uganda,90,,LRA,488,,2: Government,,1994,1: Minor Conflict,1,3: Internal (between government and internal opposition),1971-01-25,1,1994-02-21,1,0,,,500,,,,500,4,18.1
1286,314,Uganda,Government of Uganda,90,,LRA,488,,2: Government,,1995,1: Minor Conflict,1,3: Internal (between government and internal opposition),1971-01-25,1,1994-02-21,1,0,,,500,,,,500,4,18.1
1287,314,Uganda,Government of Uganda,90,,"ADF, LRA, WNBF","489, 488, 490",,2: Government,,1996,2: War,1,3: Internal (between government and internal opposition),1971-01-25,1,1994-02-21,1,0,,,500,,,,500,4,18.1
1288,314,Uganda,Government of Uganda,90,,"ADF, LRA, UNRF II","489, 488, 491",,2: Government,,1997,1: Minor Conflict,1,3: Internal (between government and internal opposition),1971-01-25,1,1994-02-21,1,0,,,500,,,,500,4,18.1
1289,314,Uganda,Government of Uganda,90,,"ADF, LRA","489, 488",,2: Government,,1998,1: Minor Conflict,1,3: Internal (between government and internal opposition),1971-01-25,1,1994-02-21,1,0,,,500,,,,500,4,18.1
1290,314,Uganda,Government of Uganda,90,,ADF,489,,2: Government,,1999,1: Minor Conflict,1,3: Internal (between government and internal opposition),1971-01-25,1,1994-02-21,1,0,,,500,,,,500,4,18.1
1291,314,Uganda,Government of Uganda,90,,"ADF, LRA","489, 488",,2: Government,,2000,1: Minor Conflict,1,3: Internal (between government and internal opposition),1971-01-25,1,1994-02-21,1,0,,,500,,,,500,4,18.1
1292,314,Uganda,Government of Uganda,90,,"ADF, LRA","489, 488",,2: Government,,2001,1: Minor Conflict,1,3: Internal (between government and internal opposition),1971-01-25,1,1994-02-21,1,0,,,500,,,,500,4,18.1
1293,314,Uganda,Government of Uganda,90,,"ADF, LRA","489, 488",,2: Government,,2002,2: War,1,3: Internal (between government and internal opposition),1971-01-25,1,1994-02-21,1,0,,,500,,,,500,4,18.1
1294,314,Uganda,Government of Uganda,90,,LRA,488,,2: Government,,2003,1: Minor Conflict,1,3: Internal (between government and internal opposition),1971-01-25,1,1994-02-21,1,0,,,500,,,,500,4,18.1
1295,314,Uganda,Government of Uganda,90,,LRA,488,,2: Government,,2004,2: War,1,3: Internal (between government and internal opposition),1971-01-25,1,1994-02-21,1,0,,,500,,,,500,4,18.1
1296,314,Uganda,Government of Uganda,90,Government of Sudan,LRA,488,,2: Government,,2005,1: Minor Conflict,1,4: Internationalized internal conflict (internal conflict with external support),1971-01-25,1,1994-02-21,1,0,,,500,625,,,500,4,18.1
1297,314,Uganda,Government of Uganda,90,,LRA,488,,2: Government,,2006,1: Minor Conflict,1,3: Internal (between government and internal opposition),1971-01-25,1,1994-02-21,1,0,,,500,,,,500,4,18.1
1298,314,Uganda,Government of Uganda,90,,ADF,489,,2: Government,,2007,1: Minor Conflict,1,3: Internal (between government and internal opposition),1971-01-25,1,1994-02-21,1,0,,,500,,,,500,4,18.1
1299,314,Uganda,Government of Uganda,90,"Government of DR Congo (Zaire), Government of Sudan",LRA,488,,2: Government,,2008,1: Minor Conflict,1,4: Internationalized internal conflict (internal conflict with external support),1971-01-25,1,1994-02-21,1,0,,,500,"490, 625",,,500,4,18.1
1300,314,Uganda,Government of Uganda,90,"Government of Central African Republic, Government of DR Congo (Zaire), Government of Sudan",LRA,488,,2: Government,,2009,1: Minor Conflict,1,4: Internationalized internal conflict (internal conflict with external support),1971-01-25,1,1994-02-21,1,0,,,500,"482, 490, 625",,,500,4,18.1
1301,314,Uganda,Government of Uganda,90,"Government of Central African Republic, Government of DR Congo (Zaire), Government of Sudan","ADF, LRA","489, 488",,2: Government,,2010,1: Minor Conflict,1,4: Internationalized internal conflict (internal conflict with external support),1971-01-25,1,1994-02-21,1,0,,,500,"490, 482, 625",,,500,4,18.1
1302,314,Uganda,Government of Uganda,90,"Government of Central African Republic, Government of DR Congo (Zaire), Government of South Sudan, Government of Sudan","ADF, LRA","489, 488",,2: Government,,2011,1: Minor Conflict,1,4: Internationalized internal conflict (internal conflict with external support),1971-01-25,1,1994-02-21,1,1,2011-11-03,1.0,500,"482, 490, 626, 625",,,500,4,18.1
1303,314,Uganda,Government of Uganda,90,"Government of Central African Republic, Government of DR Congo (Zaire), Government of South Sudan","ADF, LRA","489, 488",,2: Government,,2013,1: Minor Conflict,1,4: Internationalized internal conflict (internal conflict with external support),1971-01-25,1,2013-06-24,1,0,,,500,"482, 490, 626",,,500,4,18.1
1304,314,Uganda,Government of Uganda,90,"Government of DR Congo (Zaire), Government of South Sudan","ADF, LRA","489, 488",,2: Government,,2014,1: Minor Conflict,1,4: Internationalized internal conflict (internal conflict with external support),1971-01-25,1,2013-06-24,1,0,,,500,"490, 626",,,500,4,18.1
1305,314,Uganda,Government of Uganda,90,Government of DR Congo (Zaire),ADF,489,,2: Government,,2015,1: Minor Conflict,1,4: Internationalized internal conflict (internal conflict with external support),1971-01-25,1,2013-06-24,1,0,,,500,490,,,500,4,18.1
1306,314,Uganda,Government of Uganda,90,Government of DR Congo (Zaire),ADF,489,,2: Government,,2016,1: Minor Conflict,1,4: Internationalized internal conflict (internal conflict with external support),1971-01-25,1,2013-06-24,1,0,,,500,490,,,500,4,18.1
1307,314,Uganda,Government of Uganda,90,Government of DR Congo (Zaire),ADF,489,,2: Government,,2017,1: Minor Conflict,1,4: Internationalized internal conflict (internal conflict with external support),1971-01-25,1,2013-06-24,1,0,,,500,490,,,500,4,18.1
1308,315,United Kingdom,Government of United Kingdom,28,,PIRA,282,,1: Territory,Northern Ireland,1971,1: Minor Conflict,0,3: Internal (between government and internal opposition),1970-08-11,1,1971-08-31,3,0,,,200,,,,200,1,18.1
1309,315,United Kingdom,Government of United Kingdom,28,,PIRA,282,,1: Territory,Northern Ireland,1972,1: Minor Conflict,0,3: Internal (between government and internal opposition),1970-08-11,1,1971-08-31,3,0,,,200,,,,200,1,18.1
1310,315,United Kingdom,Government of United Kingdom,28,,PIRA,282,,1: Territory,Northern Ireland,1973,1: Minor Conflict,0,3: Internal (between government and internal opposition),1970-08-11,1,1971-08-31,3,0,,,200,,,,200,1,18.1
1311,315,United Kingdom,Government of United Kingdom,28,,PIRA,282,,1: Territory,Northern Ireland,1974,1: Minor Conflict,0,3: Internal (between government and internal opposition),1970-08-11,1,1971-08-31,3,0,,,200,,,,200,1,18.1
1312,315,United Kingdom,Government of United Kingdom,28,,PIRA,282,,1: Territory,Northern Ireland,1975,1: Minor Conflict,0,3: Internal (between government and internal opposition),1970-08-11,1,1971-08-31,3,0,,,200,,,,200,1,18.1
1313,315,United Kingdom,Government of United Kingdom,28,,PIRA,282,,1: Territory,Northern Ireland,1976,1: Minor Conflict,0,3: Internal (between government and internal opposition),1970-08-11,1,1971-08-31,3,0,,,200,,,,200,1,18.1
1314,315,United Kingdom,Government of United Kingdom,28,,PIRA,282,,1: Territory,Northern Ireland,1977,1: Minor Conflict,0,3: Internal (between government and internal opposition),1970-08-11,1,1971-08-31,3,0,,,200,,,,200,1,18.1
1315,315,United Kingdom,Government of United Kingdom,28,,PIRA,282,,1: Territory,Northern Ireland,1978,1: Minor Conflict,1,3: Internal (between government and internal opposition),1970-08-11,1,1971-08-31,3,0,,,200,,,,200,1,18.1
1316,315,United Kingdom,Government of United Kingdom,28,,PIRA,282,,1: Territory,Northern Ireland,1979,1: Minor Conflict,1,3: Internal (between government and internal opposition),1970-08-11,1,1971-08-31,3,0,,,200,,,,200,1,18.1
1317,315,United Kingdom,Government of United Kingdom,28,,PIRA,282,,1: Territory,Northern Ireland,1980,1: Minor Conflict,1,3: Internal (between government and internal opposition),1970-08-11,1,1971-08-31,3,0,,,200,,,,200,1,18.1
1318,315,United Kingdom,Government of United Kingdom,28,,PIRA,282,,1: Territory,Northern Ireland,1981,1: Minor Conflict,1,3: Internal (between government and internal opposition),1970-08-11,1,1971-08-31,3,0,,,200,,,,200,1,18.1
1319,315,United Kingdom,Government of United Kingdom,28,,PIRA,282,,1: Territory,Northern Ireland,1982,1: Minor Conflict,1,3: Internal (between government and internal opposition),1970-08-11,1,1971-08-31,3,0,,,200,,,,200,1,18.1
1320,315,United Kingdom,Government of United Kingdom,28,,PIRA,282,,1: Territory,Northern Ireland,1983,1: Minor Conflict,1,3: Internal (between government and internal opposition),1970-08-11,1,1971-08-31,3,0,,,200,,,,200,1,18.1
1321,315,United Kingdom,Government of United Kingdom,28,,PIRA,282,,1: Territory,Northern Ireland,1984,1: Minor Conflict,1,3: Internal (between government and internal opposition),1970-08-11,1,1971-08-31,3,0,,,200,,,,200,1,18.1
1322,315,United Kingdom,Government of United Kingdom,28,,PIRA,282,,1: Territory,Northern Ireland,1985,1: Minor Conflict,1,3: Internal (between government and internal opposition),1970-08-11,1,1971-08-31,3,0,,,200,,,,200,1,18.1
1323,315,United Kingdom,Government of United Kingdom,28,,PIRA,282,,1: Territory,Northern Ireland,1986,1: Minor Conflict,1,3: Internal (between government and internal opposition),1970-08-11,1,1971-08-31,3,0,,,200,,,,200,1,18.1
1324,315,United Kingdom,Government of United Kingdom,28,,PIRA,282,,1: Territory,Northern Ireland,1987,1: Minor Conflict,1,3: Internal (between government and internal opposition),1970-08-11,1,1971-08-31,3,0,,,200,,,,200,1,18.1
1325,315,United Kingdom,Government of United Kingdom,28,,PIRA,282,,1: Territory,Northern Ireland,1988,1: Minor Conflict,1,3: Internal (between government and internal opposition),1970-08-11,1,1971-08-31,3,0,,,200,,,,200,1,18.1
1326,315,United Kingdom,Government of United Kingdom,28,,PIRA,282,,1: Territory,Northern Ireland,1989,1: Minor Conflict,1,3: Internal (between government and internal opposition),1970-08-11,1,1971-08-31,3,0,,,200,,,,200,1,18.1
1327,315,United Kingdom,Government of United Kingdom,28,,PIRA,282,,1: Territory,Northern Ireland,1990,1: Minor Conflict,1,3: Internal (between government and internal opposition),1970-08-11,1,1971-08-31,3,0,,,200,,,,200,1,18.1
1328,315,United Kingdom,Government of United Kingdom,28,,PIRA,282,,1: Territory,Northern Ireland,1991,1: Minor Conflict,1,3: Internal (between government and internal opposition),1970-08-11,1,1971-08-31,3,1,1991-11-26,1.0,200,,,,200,1,18.1
1329,315,United Kingdom,Government of United Kingdom,28,,RIRA,283,,1: Territory,Northern Ireland,1998,1: Minor Conflict,1,3: Internal (between government and internal opposition),1970-08-11,1,1998-08-15,1,1,1998-08-15,1.0,200,,,,200,1,18.1
1330,316,El Salvador,Government of El Salvador,13,,Military faction (forces of Benjamin Mejia),752,,2: Government,,1972,1: Minor Conflict,0,3: Internal (between government and internal opposition),1972-03-25,1,1972-03-25,1,1,1972-03-25,1.0,92,,,,92,5,18.1
1331,316,El Salvador,Government of El Salvador,13,,"ERP, FPL","753, 754",,2: Government,,1979,1: Minor Conflict,0,3: Internal (between government and internal opposition),1972-03-25,1,1979-09-14,1,0,,,92,,,,92,5,18.1
1332,316,El Salvador,Government of El Salvador,13,,FMLN,755,,2: Government,,1980,1: Minor Conflict,0,3: Internal (between government and internal opposition),1972-03-25,1,1979-09-14,1,0,,,92,,,,92,5,18.1
1333,316,El Salvador,Government of El Salvador,13,,FMLN,755,,2: Government,,1981,2: War,1,3: Internal (between government and internal opposition),1972-03-25,1,1979-09-14,1,0,,,92,,,,92,5,18.1
1334,316,El Salvador,Government of El Salvador,13,,FMLN,755,,2: Government,,1982,2: War,1,3: Internal (between government and internal opposition),1972-03-25,1,1979-09-14,1,0,,,92,,,,92,5,18.1
1335,316,El Salvador,Government of El Salvador,13,,FMLN,755,,2: Government,,1983,2: War,1,3: Internal (between government and internal opposition),1972-03-25,1,1979-09-14,1,0,,,92,,,,92,5,18.1
1336,316,El Salvador,Government of El Salvador,13,,FMLN,755,,2: Government,,1984,2: War,1,3: Internal (between government and internal opposition),1972-03-25,1,1979-09-14,1,0,,,92,,,,92,5,18.1
1337,316,El Salvador,Government of El Salvador,13,,FMLN,755,,2: Government,,1985,2: War,1,3: Internal (between government and internal opposition),1972-03-25,1,1979-09-14,1,0,,,92,,,,92,5,18.1
1338,316,El Salvador,Government of El Salvador,13,,FMLN,755,,2: Government,,1986,2: War,1,3: Internal (between government and internal opposition),1972-03-25,1,1979-09-14,1,0,,,92,,,,92,5,18.1
1339,316,El Salvador,Government of El Salvador,13,,FMLN,755,,2: Government,,1987,2: War,1,3: Internal (between government and internal opposition),1972-03-25,1,1979-09-14,1,0,,,92,,,,92,5,18.1
1340,316,El Salvador,Government of El Salvador,13,,FMLN,755,,2: Government,,1988,2: War,1,3: Internal (between government and internal opposition),1972-03-25,1,1979-09-14,1,0,,,92,,,,92,5,18.1
1341,316,El Salvador,Government of El Salvador,13,,FMLN,755,,2: Government,,1989,2: War,1,3: Internal (between government and internal opposition),1972-03-25,1,1979-09-14,1,0,,,92,,,,92,5,18.1
